""	10
"belying"	1
"ben"	24
"bench"	25
"benched"	2
"benches"	2
"benching"	1
"bend"	2
"bender"	1
"bendigo"	1
"bending"	2
"beneath"	9
"beneficial"	3
"beneficiaries"	1
"benefit"	10
"benefiting"	2
"benefits"	12
"benevolence"	1
"benevolent"	1
"bengaluru"	2
"benisek"	1
"benjamin"	21
"bennermarch"	1
"bennet"	5
"bennett"	1
"bensalem"	1
"benson"	5
"bent"	1
"berdahl"	3
"bereaved"	1
"berger"	1
"bergerac"	1
"bergerthe"	1
"bergman"	2
"berkeley"	4
"berkshire"	2
"berkshires"	1
"berlin"	12
"berlusconi"	1
"berm"	1
"berman"	1
"berms"	1
"bernard"	5
"bernardino"	4
"bernie"	4
"bernover"	1
"berquist"	2
"berry"	4
"berryman"	1
"bertans"	1
"berth"	17
"berths"	1
"beside"	5
"besides"	5
"besieged"	1
"besotted"	1
"best"	168
"bestowed"	2
"bestows"	1
"bet"	3
"bethel"	2
"bethune"	1
"betray"	8
"betrayal"	4
"betrayed"	5
"betrays"	1
"betsy"	1
"better"	103
"betterment"	1
"bettilyon"	3
"betting"	4
"betty"	1
"bevel"	2
"beverage"	5
"beverages"	1
"bevin"	3
"bevy"	1
"beware"	2
"beyonc\u00e9"	1
"beyond"	48
"beziers"	1
"bezos"	1
"bi"	1
"biannual"	1
"bias"	13
"biased"	3
"biases"	1
"biasing"	1
"biberman"	2
"bible"	3
"biblical"	1
"biceps"	1
"bickerstaff"	3
"bicycle"	1
"bicycles"	4
"bid"	16
"bidders"	2
"bidding"	1
"biden"	2
"bidgood"	1
"bidlow"	8
"biega"	5
"biennial"	1
"big"	199
"bigger"	18
"biggest"	55
"bighorn"	1
"bight"	1
"bigots"	1
"bigs"	2
"bike"	6
"bikes"	1
"bilateral"	7
"bilbao"	1
"bile"	1
"bilefskymarch"	1
"bill"	96
"billed"	4
"billie"	1
"billings"	6
"billion"	46
"billionaire"	5
"billionatlanta"	1
"billionbaltimore"	1
"billioncorpus"	1
"billiongreensboro"	1
"billionlos"	1
"billionmemphis"	1
"billionmiami"	1
"billionnew"	1
"billionok"	1
"billions"	4
"billionsan"	1
"billionsupplemental"	1
"billowed"	2
"billowing"	2
"bills"	23
"billy"	5
"biloxi"	1
"bin"	2
"binary"	3
"bind"	1
"binder"	1
"binding"	1
"binelli"	1
"binellimarch"	1
"binge"	1
"bintel"	1
"binto"	1
"bio"	1
"biogenesis"	1
"biographical"	3
"biography"	2
"bioid"	1
"biological"	2
"biologist"	1
"biology"	2
"biomorphic"	1
"bios"	1
"bipartisan"	11
"bipartisanship"	1
"birch"	1
"bird"	7
"birdie"	7
"birdied"	2
"birdies"	8
"birds"	3
"birmingham"	16
"birth"	9
"birthday"	6
"birthdays"	1
"biscayne"	9
"bisected"	1
"bisects"	1
"bisexual"	3
"bishara"	2
"bishop"	4
"bishops"	1
"bissonnette"	29
"bit"	69
"bitch"	3
"bitcoin"	1
"bite"	1
"biting"	1
"bits"	5
"bitter"	5
"bitterly"	2
"bitterness"	4
"bittersweet"	4
"bivens"	10
"bizarre"	2
"bizarrely"	1
"bizday"	2
"black"	336
"blackberry"	3
"blackberrys"	2
"blackbird"	1
"blackout"	1
"blackrock"	10
"blacks"	5
"bladder"	1
"blaine"	4
"blair"	3
"blake"	6
"blame"	9
"blamed"	8
"blaming"	1
"blanchard"	2
"blane"	21
"blank"	4
"blanket"	7
"blankets"	5
"blanketsdetails"	1
"blankly"	1
"blare"	1
"blared"	1
"blaring"	1
"blasberg"	1
"blasio"	5
"blasphemous"	2
"blast"	7
"blasted"	8
"blasting"	2
"blasts"	1
"blatantly"	2
"blazers"	22
"bleak"	3
"bled"	1
"bledsoe"	2
"bledsoes"	1
"bleeding"	9
"blemish"	1
"blend"	7
"blends"	1
"blessed"	3
"blessing"	1
"blessings"	2
"blether"	1
"blevins"	1
"blew"	6
"blighted"	1
"blimey"	1
"blind"	2
"blinder"	2
"blindera"	1
"blinders"	1
"blingy"	1
"blissful"	1
"blistering"	1
"bliznyuk"	1
"bloc"	4
"bloch"	1
"blocher"	1
"block"	26
"blockade"	2
"blockading"	2
"blockbuster"	1
"blocked"	31
"blocker"	1
"blockin"	1
"blocking"	13
"blocks"	27
"blocs"	1
"blog"	3
"blogs"	2
"bloke"	1
"blond"	2
"blonde"	1
"blood"	18
"bloodied"	1
"bloods"	1
"bloodshed"	7
"bloodshot"	1
"bloody"	1
"bloom"	9
"bloomberg"	20
"bloomfield"	1
"blossom"	1
"blossoming"	1
"blossoms"	1
"blotchy"	1
"blow"	14
"blower"	2
"blowers"	1
"blowhard"	1
"blowing"	2
"blown"	8
"blowout"	3
"blows"	1
"blue"	62
"blueblood"	2
"bluebloods"	3
"blues"	3
"bluestaples"	1
"bluff"	1
"bluiett"	1
"blumenthal"	1
"blunder"	1
"blunders"	1
"blunt"	2
"bluntly"	1
"blurs"	1
"blush"	1
"bmw"	1
"bnef"	1
"bo"	3
"board"	51
"boarded"	4
"boarding"	2
"boards"	17
"boardthe"	1
"boasted"	1
"boasting"	1
"boat"	12
"boated"	1
"boatload"	1
"boats"	16
"bob"	7
"bobbing"	1
"bobby"	12
"boca"	1
"bocar"	1
"bodega"	1
"bodies"	19
"bodily"	3
"body"	113
"bodycam"	1
"bodyguard"	1
"bodyguards"	2
"boeheim"	2
"boeheims"	1
"boehning"	2
"boehningopinionopiniondarcy"	1
"boehningthe"	1
"boeing"	2
"boeser"	1
"boesers"	1
"bofa"	1
"boffo"	1
"bogdan"	2
"bogdanovic"	4
"bogey"	7
"bogeyed"	1
"bogeys"	1
"boggling"	2
"boggs"	1
"bogus"	1
"bogut"	1
"boiled"	2
"boiler"	1
"boilermakers"	5
"boilerplate"	1
"boiling"	1
"boils"	2
"boise"	2
"boko"	1
"bold"	9
"bolden"	2
"boldly"	2
"bolivia"	1
"bolles"	1
"bolshevik"	2
"bolsheviks"	1
"bolster"	7
"bolstered"	1
"bolstering"	1
"bolted"	1
"bolton"	15
"boltonhope"	1
"boltons"	2
"bolts"	1
"bomb"	16
"bombarded"	1
"bombardment"	2
"bombastic"	1
"bombed"	1
"bomber"	7
"bombers"	1
"bombing"	19
"bombings"	8
"bombs"	6
"bonaventure"	1
"bond"	20
"bondage"	2
"bonded"	1
"bondholders"	1
"bonds"	2
"bone"	3
"bones"	5
"bonhams"	2
"bonner"	6
"bonney"	1
"bonus"	7
"bonuses"	2
"boogeyman"	1
"book"	67
"booked"	2
"bookended"	1
"bookmakers"	1
"books"	43
"bookshelves"	1
"bookstore"	3
"boom"	7
"booming"	2
"boone"	1
"boos"	2
"boost"	10
"boosted"	2
"boosting"	4
"boot"	2
"booth"	7
"booths"	3
"boots"	4
"booty"	1
"bop"	1
"border"	36
"borderbaffled"	1
"borderline"	1
"borders"	9
"bore"	2
"borges"	1
"borgesian"	1
"boring"	3
"born"	46
"borne"	3
"boroughs"	1
"borrow"	1
"borrowed"	3
"borrower"	2
"borrowing"	3
"bosch"	2
"bosley"	1
"bosman"	1
"bosnia"	1
"boss"	10
"bosses"	3
"bossy"	1
"boston"	47
"bostonfollow"	1
"bostonmiamisan"	1
"bostons"	1
"botanical"	1
"botany"	1
"bother"	3
"bothered"	5
"bottle"	7
"bottleneck"	1
"bottles"	2
"bottom"	13
"bottomed"	1
"boubacar"	1
"boubeye"	1
"bought"	18
"boughton"	2
"bounce"	5
"bounced"	6
"bouncing"	1
"bound"	7
"boundaries"	3
"boundless"	2
"bounds"	7
"bounty"	1
"bourque"	1
"bout"	1
"bouts"	1
"bovine"	1
"bow"	2
"bowed"	3
"bowen"	1
"bowery"	1
"bowing"	1
"bowl"	13
"bowled"	1
"bowling"	2
"bowmer"	1
"box"	333
"boxcars"	1
"boxes"	6
"boxlike"	1
"boy"	39
"boycott"	7
"boycotted"	1
"boycottingramadverts"	2
"boycotts"	2
"boyfriend"	1
"boyfriends"	1
"boyhood"	2
"boynton"	1
"boys"	17
"brace"	7
"bracelet"	2
"bracing"	5
"bracket"	12
"brackets"	8
"brad"	6
"brader"	4
"bradford"	2
"bradley"	4
"bradski"	5
"brady"	8
"bragged"	1
"braian"	1
"braided"	1
"braiding"	2
"brain"	7
"brainer"	1
"brainiac"	1
"brains"	2
"brainwashed"	1
"brake"	4
"braked"	2
"brakes"	2
"branch"	9
"branches"	5
"brand"	5
"branded"	1
"brandenburg"	2
"brandished"	2
"brandishing"	2
"brandon"	12
"brandone"	1
"brands"	13
"brandt"	1
"brandy"	1
"brantley"	1
"braque"	1
"brash"	1
"bratislava"	1
"braulio"	1
"braunfels"	1
"brave"	9
"braved"	1
"bravely"	1
"bravery"	4
"braves"	9
"braving"	1
"bravo"	4
"bravura"	1
"braxton"	1
"brayrevolving"	1
"braytammy"	1
"brazen"	1
"brazil"	16
"brazilian"	4
"brazils"	2
"breach"	8
"bread"	1
"breadth"	2
"break"	63
"breakaway"	4
"breakdown"	2
"breakfast"	2
"breaking"	50
"breaks"	9
"breanna"	2
"breast"	1
"breasted"	1
"breasts"	1
"breath"	5
"breathable"	1
"breathe"	4
"breathed"	1
"breathing"	1
"breaths"	1
"breed"	1
"breeding"	7
"breen"	1
"breeze"	3
"breezed"	2
"breezy"	1
"bremer"	1
"brenda"	1
"brendan"	3
"brenes"	2
"brenham"	1
"brennan"	1
"brenner"	1
"brent"	4
"bret"	10
"brett"	7
"breuer"	3
"brew"	2
"brewed"	1
"brewer"	10
"breweries"	1
"brewing"	2
"brews"	1
"brexit"	1
"breyer"	5
"brezhnev"	1
"brian"	5
"brianna"	1
"bribery"	1
"bribes"	2
"brice"	1
"brick"	3
"bride"	6
"bridge"	5
"bridgeford"	3
"bridgeport"	13
"bridger"	1
"bridges"	7
"bridget"	1
"brief"	20
"briefcase"	1
"briefed"	2
"briefing"	41
"briefings"	6
"briefly"	16
"brien"	2
"brienhere"	1
"bright"	7
"brightened"	1
"brightest"	2
"brightly"	1
"brilliance"	1
"brilliant"	7
"brilliantly"	2
"brimmed"	1
"bring"	63
"bringing"	13
"brings"	9
"brink"	1
"brinkley"	1
"briskin"	2
"brismeur"	1
"brit"	1
"britain"	28
"britains"	5
"britainsystematic"	1
"british"	38
"britney"	1
"brittain"	1
"brittany"	3
"brittney"	1
"bro"	1
"broached"	1
"broad"	22
"broadcast"	8
"broadcaster"	5
"broadcasters"	1
"broadcasting"	1
"broaden"	1
"broadened"	4
"broadening"	1
"broader"	11
"broadest"	2
"broadly"	4
"broadway"	16
"brock"	1
"brodie"	1
"brody"	1
"broke"	37
"broken"	22
"broker"	2
"brokerage"	1
"brokers"	5
"bromwich"	1
"bromwichmarch"	1
"bronin"	2
"bronstein"	1
"bronx"	1
"bronze"	1
"bronzed"	1
"brood"	2
"brooke"	5
"brookfield"	5
"brookfields"	3
"brookings"	3
"brooklyn"	14
"brooklyns"	1
"brooks"	14
"broome"	4
"bros"	3
"broth"	1
"brother"	77
"brotherhood"	7
"brotherhoods"	1
"brothers"	19
"brought"	48
"broughton"	1
"brow"	1
"broward"	7
"brown"	69
"browning"	1
"brownish"	1
"browns"	6
"brows"	2
"browse"	8
"browser"	1
"browses"	1
"browsing"	1
"bru"	2
"bruce"	14
"bruegger"	1
"bruguera"	1
"bruins"	12
"bruised"	3
"bruising"	4
"brunberg"	1
"brunch"	1
"bruni"	37
"brunidonald"	1
"bruno"	1
"brunson"	33
"brunsons"	3
"brunt"	5
"brush"	2
"brushed"	1
"brushes"	1
"brushwork"	1
"brussels"	4
"brutal"	5
"brutalist"	1
"brutality"	10
"brutalized"	1
"bryan"	6
"bryant"	6
"bubba"	1
"bubble"	4
"bubbles"	1
"bubbly"	1
"bubl\u00e9"	1
"buchholz"	5
"buchwald"	2
"buck"	1
"bucked"	1
"bucket"	5
"buckets"	1
"buckled"	3
"buckles"	1
"buckley"	2
"bucknell"	1
"bucks"	11
"buckwald"	1
"bucolic"	1
"bud"	1
"buddha"	2
"buddhist"	2
"buddies"	2
"budding"	1
"buddy"	5
"budenholzer"	2
"budget"	20
"budgets"	2
"buell"	5
"buells"	1
"buether"	1
"buettgenbach"	1
"buffalo"	23
"buffet"	2
"buffett"	2
"buggin"	1
"bugler"	1
"bugs"	1
"build"	33
"builders"	1
"building"	58
"buildings"	15
"builds"	3
"buildup"	1
"built"	21
"bulb"	3
"bulbs"	9
"bulgarian"	1
"bulk"	4
"bull"	3
"bulldog"	1
"bulldogs"	20
"bulldozers"	1
"bullet"	22
"bulletin"	1
"bulletproof"	3
"bullets"	33
"bullied"	2
"bullies"	1
"bullish"	1
"bullpen"	2
"bulls"	32
"bully"	1
"bullying"	3
"bumble"	3
"bumblegrindrhappntinderthe"	1
"bummer"	1
"bump"	16
"bumped"	2
"bumper"	2
"bums"	1
"bunch"	9
"bundled"	1
"bundling"	1
"bundy"	6
"bung"	1
"bunkered"	1
"bunkerlike"	1
"bunny"	3
"buoyant"	1
"buoys"	1
"burchmarch"	1
"burck"	2
"burden"	13
"burdened"	1
"burdens"	1
"burdensome"	1
"bureau"	16
"bureaucracies"	2
"bureaucracy"	1
"bureaucrat"	1
"buren"	1
"burglars"	1
"burglary"	1
"burgundy"	1
"burial"	2
"buried"	9
"buries"	1
"burke"	14
"burkina"	3
"burkinabe"	1
"burliness"	1
"burlington"	1
"burly"	2
"burn"	9
"burnap"	1
"burned"	10
"burner"	1
"burnette"	3
"burning"	10
"burnish"	1
"burnishes"	1
"burns"	23
"burp"	1
"bursitis"	1
"burst"	6
"bursts"	2
"burton"	1
"bury"	5
"burying"	1
"bus"	7
"busan"	1
"buses"	9
"bush"	10
"bushmaster"	3
"bushy"	1
"busiest"	1
"business"	80
"businesses"	15
"businesslike"	1
"businessman"	3
"businesswoman"	1
"busloads"	2
"bust"	1
"busted"	6
"buster"	1
"bustling"	2
"busy"	5
"butane"	2
"butch"	1
"butcher"	6
"butchers"	1
"butchery"	1
"butler"	18
"butlers"	1
"butlerwhen"	1
"butt"	6
"butter"	3
"buttock"	2
"buttocks"	1
"button"	9
"buttons"	2
"buy"	50
"buybacks"	2
"buyer"	4
"buyers"	6
"buying"	20
"buyout"	2
"buys"	1
"buzzed"	1
"buzzer"	7
"buzzfeed"	2
"buzzing"	3
"buzzy"	1
"byby"	26
"bycarry"	1
"bycompiled"	1
"bye"	2
"byeditorialby"	1
"byfuglien"	1
"byjameswagner"	1
"bylettersto"	3
"byop"	4
"byopinionby"	1
"byrace"	1
"byrd"	1
"byron"	8
"bysiewicz"	3
"bystander"	4
"bythe"	2
"bywatching"	1
"byword"	1
"c\u00e9sar"	1
"ca"	7
"cab"	4
"caballero"	1
"caballus"	1
"cabaret"	1
"cabin"	1
"cabinet"	9
"cabinets"	4
"cable"	4
"cables"	1
"cabot"	1
"cabrones"	1
"cacciolamarch"	1
"cache"	1
"caci"	1
"cade"	2
"cademetz"	1
"cadres"	1
"caesar"	1
"caf\u00e9"	1
"cafe"	4
"cafeteria"	3
"cafeterias"	6
"cage"	4
"cages"	4
"caicos"	1
"cailyn"	1
"caine"	2
"cairo"	1
"caitlin"	3
"cajal"	2
"cajoling"	1
"cakes"	1
"cal"	5
"calamitous"	1
"calcavecchia"	1
"calculate"	1
"calculations"	2
"caldwell"	3
"cale"	1
"caleb"	7
"calebs"	1
"calendar"	7
"calf"	1
"calgary"	1
"caliber"	6
"calibrating"	2
"calif"	36
"california"	104
"californiaby"	1
"californiamarched"	1
"californians"	5
"californias"	13
"caliphate"	1
"call"	102
"callaway"	32
"callbrown"	1
"called"	201
"caller"	2
"callie"	1
"calling"	54
"calls"	62
"calm"	9
"calmatters"	1
"calmed"	2
"calmly"	5
"calpers"	1
"calvacca"	2
"calves"	1
"calvin"	1
"calvino"	1
"cam"	3
"camargo"	1
"cambodia"	36
"cambodian"	14
"cambodians"	5
"cambridge"	12
"camden"	2
"came"	205
"camel"	1
"camelot"	1
"cameos"	1
"camera"	64
"cameras"	26
"cameron"	15
"cameroon"	1
"cameroonian"	2
"camp"	12
"campaign"	88
"campaigned"	6
"campaigner"	2
"campaigners"	3
"campaigning"	1
"campaigns"	5
"campbell"	2
"campfire"	1
"camping"	2
"camps"	3
"campus"	29
"campuses"	5
"canada"	22
"canadas"	3
"canadian"	10
"canadians"	3
"canady"	1
"canals"	1
"canary"	1
"canberra"	1
"cancel"	3
"canceled"	6
"canceling"	2
"cancelling"	1
"cancer"	8
"cancerous"	1
"candid"	2
"candidacy"	8
"candidate"	23
"candidates"	22
"candies"	1
"candle"	1
"candles"	2
"candy"	5
"cane"	1
"canisius"	1
"canisters"	1
"cannabis"	1
"cannibalism"	1
"cannon"	3
"cannot"	35
"canon"	3
"canonized"	1
"canopy"	1
"cant"	34
"cantiewhen"	1
"canucks"	4
"canvas"	1
"canvases"	1
"canvass"	1
"canyon"	3
"cap"	8
"capabilities"	3
"capability"	3
"capable"	12
"capacities"	1
"capacitive"	2
"capacity"	30
"cape"	2
"capex"	1
"capita"	4
"capital"	71
"capitalise"	1
"capitalism"	3
"capitalization"	3
"capitalize"	1
"capitals"	2
"capitol"	21
"capitulate"	1
"capped"	4
"capriati"	1
"capricious"	1
"caps"	1
"capsize"	1
"capsized"	1
"capsule"	3
"capt"	1
"captain"	14
"caption"	2
"captions"	1
"captivate"	1
"captivated"	2
"captive"	2
"captivity"	1
"capture"	8
"captured"	19
"captures"	4
"capturing"	3
"car"	125
"carabobo"	3
"caracas"	1
"caramanica"	2
"caramanicacheat"	1
"caramelized"	1
"caravan"	3
"carcass"	1
"carcassone"	1
"carcassonne"	17
"card"	13
"cardboard"	2
"cardi"	6
"cardinal"	4
"cardinals"	16
"cardiovascular"	1
"cards"	9
"care"	59
"cared"	6
"career"	87
"careers"	4
"careful"	2
"carefully"	8
"cares"	7
"caress"	1
"caretaker"	1
"caretakers"	1
"carey"	2
"cargo"	3
"caribbean"	1
"caribou"	15
"caricatures"	1
"caring"	5
"carjacking"	2
"carl"	5
"carleton"	1
"carlisle"	1
"carlos"	4
"carlsbad"	1
"carlson"	1
"carlton"	3
"carlyle"	3
"carmaker"	1
"carman"	3
"carmelo"	4
"carmen"	1
"carmichael"	2
"carnage"	3
"carnal"	1
"carnegie"	1
"carnes"	1
"carol"	1
"carolina"	72
"carolinas"	4
"caroline"	3
"carousel"	2
"carp"	3
"carpenter"	3
"carpet"	1
"carphone"	9
"carphones"	2
"carr"	1
"carriage"	3
"carrie"	1
"carried"	33
"carrier"	6
"carries"	6
"carrington"	2
"carroll"	2
"carrolls"	1
"carry"	39
"carrying"	24
"cars"	27
"carsen"	2
"carsmexican"	1
"carson"	1
"cart"	3
"cartel"	1
"carter"	37
"carters"	2
"carthage"	1
"carthaginian"	1
"carthusian"	1
"cartoon"	1
"cartoons"	1
"carts"	3
"caruthers"	1
"carved"	1
"carver"	1
"carvey"	2
"carving"	2
"cascade"	1
"case"	187
"cased"	1
"cases"	63
"casewhat"	1
"caseworker"	2
"casey"	6
"caseyage"	1
"cash"	14
"cashier"	4
"cashiers"	1
"casing"	1
"casino"	1
"casket"	13
"cass"	1
"cassell"	1
"cassidy"	1
"cassie"	3
"casspi"	1
"cast"	31
"casta\u00f1o"	7
"castelles"	1
"castile"	4
"casting"	5
"castle"	4
"castro"	3
"castros"	1
"casts"	1
"casual"	3
"casually"	3
"casualness"	1
"casualties"	1
"cat"	5
"cataclysmic"	2
"catalogued"	1
"catalyst"	2
"catastrophe"	2
"catastrophic"	1
"catatonic"	1
"catch"	19
"catcher"	3
"catchers"	1
"catches"	7
"catching"	6
"categories"	3
"categorizing"	1
"category"	5
"categoryit"	1
"cater"	1
"caters"	1
"catfish"	1
"catherine"	11
"catholic"	15
"catholics"	1
"catoday"	1
"catskills"	1
"caucasus"	1
"caucus"	2
"caught"	27
"cauley"	3
"causal"	1
"cause"	37
"caused"	23
"causes"	7
"causeway"	1
"causing"	12
"caustic"	1
"caution"	1
"cautionary"	1
"cautious"	1
"cautiously"	1
"cavalcade"	1
"cavaliers"	7
"cavalry"	1
"cavanaugh"	1
"cave"	3
"caveat"	1
"cavemarch"	1
"cavorting"	1
"cavs"	1
"cayce"	1
"cbc"	1
"cbs"	4
"cbss"	3
"cds"	10
"cease"	1
"ceased"	4
"ceasefire"	1
"ceaseless"	2
"ceasing"	1
"cebulski"	1
"cecil"	2
"cedergren"	1
"cedric"	3
"ceiling"	4
"celadon"	1
"celebrate"	13
"celebrated"	9
"celebrates"	1
"celebrating"	6
"celebration"	11
"celebrations"	2
"celebratory"	1
"celebrities"	10
"celebrity"	4
"celeste"	1
"cell"	19
"cellars"	1
"cello"	1
"cellphone"	48
"cellphones"	2
"cells"	8
"cellular"	1
"celtic"	1
"celtics"	18
"cement"	5
"cemetery"	7
"cena"	1
"censoring"	1
"censorious"	2
"census"	16
"center"	123
"centered"	4
"centerfold"	1
"centers"	6
"centersquare"	1
"centerthe"	1
"central"	54
"centralized"	1
"centre"	6
"centres"	1
"centric"	2
"cents"	11
"centuries"	10
"century"	33
"centurylink"	1
"ceo"	7
"ceos"	1
"cephus"	1
"cerberus"	3
"cerdan"	3
"ceremonial"	2
"ceremonies"	2
"ceremony"	12
"certain"	41
"certainly"	22
"certificate"	1
"certificates"	2
"certification"	2
"certified"	1
"cespedes"	2
"cetera"	1
"cey"	1
"cfds"	2
"cfras"	1
"ch"	1
"chad"	4
"chain"	10
"chains"	2
"chair"	10
"chairman"	23
"chairmen"	1
"chairs"	3
"chairwoman"	1
"chakalos"	2
"chalamet"	1
"challenge"	25
"challenged"	14
"challenger"	2
"challengers"	6
"challenges"	20
"challenging"	5
"chalmers"	1
"cham"	4
"chamber"	10
"chamberlain"	2
"chambers"	2
"chamique"	1
"champ"	3
"champion"	29
"championed"	3
"championing"	1
"champions"	12
"championship"	57
"championships"	5
"champs"	2
"champsthis"	1
"chance"	53
"chances"	15
"chanceswhile"	1
"chandler"	7
"chang"	1
"change"	140
"changed"	34
"changeparticipation"	1
"changer"	1
"changes"	47
"changing"	24
"chanmarch"	1
"channel"	16
"channeling"	1
"channels"	5
"chant"	5
"chanted"	21
"chanting"	14
"chants"	11
"chaos"	8
"chaotic"	7
"chapel"	4
"chaplain"	6
"chaplains"	1
"chapman"	3
"chappaquiddick"	2
"chapter"	13
"chapters"	1
"character"	26
"characteristic"	1
"characteristics"	2
"characterize"	1
"characterized"	2
"characterizing"	1
"characters"	21
"charcoal"	1
"charge"	47
"charged"	77
"chargematthews"	1
"charges"	126
"charging"	7
"chariot"	1
"charismatic"	4
"charitable"	2
"charl"	1
"charles"	27
"charleston"	14
"charley"	1
"charlie"	6
"charlize"	1
"charlone"	1
"charlotte"	18
"charlottesville"	1
"charlton"	1
"charm"	3
"charmed"	1
"charmer"	1
"charny"	1
"charter"	5
"charts"	1
"chase"	12
"chased"	4
"chases"	1
"chasing"	3
"chastised"	1
"chat"	7
"chatted"	2
"chatterley"	1
"chattier"	1
"chatting"	1
"chatty"	1
"chauvinist"	1
"chavez"	6
"chea"	1
"cheap"	4
"cheaper"	1
"cheapest"	1
"cheaply"	1
"cheapskate"	1
"cheat"	1
"cheated"	3
"cheater"	2
"cheaters"	1
"cheating"	7
"check"	25
"checked"	9
"checkered"	1
"checking"	2
"checkout"	4
"checks"	52
"cheek"	1
"cheekily"	1
"cheeks"	2
"cheer"	3
"cheered"	2
"cheerful"	2
"cheerfully"	1
"cheering"	2
"cheerleader"	3
"cheerleaders"	1
"cheerleading"	2
"cheerless"	1
"cheers"	8
"cheese"	1
"cheeseburgers"	1
"chef"	3
"chelsea"	2
"chemical"	5
"chemist"	1
"chemistry"	1
"chemists"	3
"chen"	1
"cheng"	4
"chenier"	3
"cheniers"	1
"chennedy"	3
"chens"	1
"chepa"	1
"chequer"	1
"cherish"	1
"cherished"	6
"cherishes"	1
"chernoff"	1
"cherry"	4
"chesapeake"	1
"chess"	1
"chest"	12
"chester"	3
"chests"	1
"chettiar"	2
"chevrolet"	1
"chew"	1
"chez"	1
"chhlart"	1
"chhnang"	5
"chhnok"	2
"chi"	4
"chiao"	1
"chic"	1
"chicago"	117
"chicagos"	2
"chicagothe"	1
"chicagotrayvon"	1
"chicken"	2
"chickens"	3
"chief"	132
"chiefly"	1
"chiefs"	4
"chieftain"	1
"chihuahuas"	1
"child"	48
"childhood"	5
"childhoods"	1
"childish"	1
"childishly"	1
"childlike"	1
"children"	184
"childrenofalessergodbroadway"	1
"childrens"	2
"chile"	1
"chilling"	1
"chilly"	2
"chimayo"	5
"chimene"	1
"chin"	4
"china"	19
"chinda"	1
"chinese"	19
"chinook"	2
"chinooks"	2
"chip"	12
"chipped"	4
"chipper"	4
"chippewas"	8
"chirico"	1
"chirping"	1
"chiseled"	2
"chitwood"	2
"chocolate"	5
"choi"	2
"choice"	24
"choices"	14
"choir"	4
"choked"	3
"chokehold"	2
"chokshimarch"	1
"chong"	10
"choose"	11
"chooses"	1
"choosing"	2
"choosy"	1
"chopped"	2
"choppers"	1
"chopping"	1
"chord"	1
"chords"	1
"choreographed"	1
"choreography"	1
"chorus"	2
"chose"	17
"chosen"	10
"chotiner"	3
"chou"	2
"chowdhry"	1
"chris"	32
"chrissy"	2
"christ"	18
"christi"	2
"christian"	26
"christians"	6
"christie"	3
"christine"	2
"christmas"	3
"christo"	1
"christoph"	1
"christopher"	17
"chromecast"	1
"chronic"	2
"chronicle"	7
"chronicled"	2
"chronicles"	2
"chronological"	5
"chronologically"	1
"chu"	1
"chubb"	2
"chubby"	1
"chuck"	3
"chuckle"	2
"chuckled"	1
"chuckling"	1
"chunk"	1
"chunks"	1
"church"	85
"churches"	4
"churchgoer"	2
"churchgoers"	1
"churchill"	1
"churchs"	1
"churned"	1
"churning"	1
"ciaran"	1
"cicero"	1
"cierra"	1
"cigar"	1
"cigarette"	4
"cigarettes"	1
"cincinnati"	12
"cinder"	1
"cinderella"	7
"cindy"	4
"cinema"	2
"cinematic"	4
"cinematographer"	2
"cinephile"	1
"circle"	12
"circled"	1
"circles"	4
"circling"	5
"circuit"	15
"circuitous"	1
"circular"	1
"circularity"	1
"circulate"	1
"circulated"	1
"circulation"	2
"circumnavigated"	1
"circumscribed"	1
"circumspect"	1
"circumstance"	1
"circumstances"	17
"circumstantial"	1
"circus"	1
"cirkut"	1
"cis"	1
"cisgendered"	1
"cishek"	1
"citadel"	1
"citations"	1
"cite"	4
"cited"	11
"cites"	3
"citi"	2
"cities"	66
"citigroup"	2
"citing"	10
"citizen"	16
"citizenry"	1
"citizens"	31
"citizenship"	20
"citron"	4
"city"	318
"citys"	13
"cityscapes"	1
"citywide"	3
"ciudad"	1
"civic"	12
"civics"	3
"civil"	100
"civilian"	5
"civilians"	16
"civilised"	1
"civilization"	1
"civilized"	1
"cj"	2
"clad"	4
"claim"	29
"claimed"	33
"claiming"	11
"claims"	17
"claire"	3
"clampdown"	1
"clamped"	2
"clan"	1
"clare"	1
"clarence"	1
"clarification"	2
"clarify"	3
"clarifying"	4
"clarity"	2
"clark"	258
"clarke"	1
"clarks"	66
"clarksville"	3
"clary"	3
"clash"	3
"clashed"	2
"class"	86
"classes"	13
"classic"	16
"classical"	6
"classically"	1
"classified"	3
"classify"	1
"classmate"	7
"classmates"	31
"classroom"	13
"classrooms"	14
"classy"	1
"clattered"	1
"claude"	1
"claus"	1
"clause"	1
"clauses"	1
"claustrophobia"	1
"claustrophobic"	1
"clavet"	1
"claw"	3
"clawback"	1
"clay"	1
"clayborne"	1
"clayton"	9
"clea"	1
"clean"	11
"cleaner"	1
"cleaning"	1
"cleanly"	1
"cleans"	1
"clear"	68
"clearance"	2
"clearances"	1
"cleared"	11
"clearer"	3
"clearest"	3
"cleareyed"	1
"clearing"	1
"clearly"	22
"clearwater"	1
"cleaving"	1
"clefts"	1
"clemency"	3
"clements"	8
"clemson"	4
"clemsons"	1
"clenched"	3
"clergy"	1
"clergyman"	1
