""	7
"apportioning"	1
"appraise"	1
"appreciable"	2
"appreciate"	25
"appreciated"	4
"appreciates"	1
"appreciating"	1
"appreciation"	1
"apprehend"	11
"apprehended"	3
"apprehension"	1
"apprehensionengulfs"	1
"approach"	22
"approached"	5
"approaches"	2
"approaching"	6
"appropriate"	10
"appropriately"	3
"appropriations"	1
"approval"	1
"approve"	3
"approved"	1
"approves"	3
"approving"	2
"approx"	1
"approximately"	4
"apps"	6
"appsame"	1
"apr"	18
"apreciat"	1
"april"	132
"aprilkepner"	1
"aprils"	2
"apronstrings"	1
"apt"	2
"aptly"	1
"apurvahv"	1
"apvaivytwu"	1
"apwestregion"	1
"aqal"	7
"aqbkuieyae"	1
"aquamras"	1
"aquarium"	3
"aquatory"	1
"aquietplace"	2
"aquino"	1
"aqusations"	1
"aqvknvptrl"	1
"aqzkcmoixi"	1
"ar"	143
"arab"	3
"arabia"	3
"arabic"	1
"arabmusic"	1
"arabnews"	1
"arabs"	6
"aracellislyall"	1
"arachne"	1
"aradboaz"	1
"arainjutley"	1
"arapahoe"	6
"arapahoemissy"	1
"arbaazskhan"	2
"arbitrarily"	1
"arbor"	1
"arbpwzsiqz"	1
"arbys"	9
"arbyscares"	1
"arc"	17
"arcade"	7
"arcadehime"	1
"arcc"	1
"arceeloveee"	1
"arch"	4
"archaelm"	1
"archanascong"	2
"archerksi"	1
"archers"	4
"archery"	16
"archerycompetition"	1
"archeryfun"	1
"archerykenya"	1
"archerylife"	1
"archeryworldpro"	1
"arches"	1
"archetype"	2
"architect"	1
"architects"	2
"architectural"	1
"architecture"	3
"archive"	1
"archives"	2
"archtitus"	1
"archvillaindave"	1
"arcticcircle"	1
"arcticmother"	1
"arcturus"	1
"ardethlewis"	1
"area"	86
"areas"	23
"arena"	7
"arenas"	2
"arensted"	2
"arent"	84
"areuokeyannie"	1
"arfrxlvxpf"	1
"arganaut"	1
"argentina"	1
"argo"	21
"arguably"	1
"argue"	13
"argued"	2
"arguements"	1
"argues"	1
"arguing"	8
"argument"	81
"argumentative"	1
"arguments"	9
"argyle"	1
"arhpoowbcx"	1
"aria"	1
"ariadneeva"	1
"ariasjoke"	1
"ariendeau"	2
"arifleischer"	5
"arike"	1
"arikeo"	1
"arimelber"	2
"arimimochitaku"	1
"arisaka"	1
"arizona"	61
"arizonakayte"	4
"arjen"	1
"arjun"	2
"arjztvckbg"	1
"ark"	2
"arkansas"	582
"arkdg"	1
"arlo"	2
"arm"	38
"armabehemoth"	1
"armalite"	1
"armando"	1
"armandodkos"	1
"armastrangelo"	2
"armed"	144
"armiehammer"	1
"armies"	2
"arming"	4
"armless"	1
"armmewith"	1
"armonmar"	1
"armonthomas"	1
"armor"	11
"armored"	1
"armory"	4
"armour"	1
"arms"	32
"armscor"	1
"armstrong"	1
"army"	52
"armyafg"	1
"armychiefstaff"	2
"armys"	1
"armyzcqlph"	1
"arnd"	1
"arnews"	1
"arnie"	1
"arnold"	15
"arosa"	1
"around"	292
"arounds"	1
"arqbackup"	1
"arranged"	1
"array"	1
"arrayyaar"	1
"arrayzero"	1
"arreaza"	1
"arredamento"	1
"arrest"	62
"arrestable"	1
"arrested"	123
"arresting"	16
"arrests"	15
"arri"	1
"arricamlt"	1
"arricksports"	1
"arrival"	2
"arrivals"	1
"arrive"	14
"arrivealive"	2
"arrived"	18
"arrives"	6
"arriving"	2
"arroeheadbldg"	1
"arrogance"	2
"arrogant"	2
"arrow"	16
"arrowheadbldg"	20
"arrowing"	1
"arrows"	20
"arrowsmithdoug"	1
"arrowsocks"	1
"ars"	13
"arse"	5
"arsehole"	1
"arseholes"	2
"arsenal"	5
"arsenalfantv"	1
"arsene"	1
"art"	33
"artacevedo"	2
"artdeco"	1
"arte"	1
"arteducation"	1
"arteries"	1
"artest"	1
"arthurlie"	1
"articgroove"	1
"article"	57
"articles"	6
"articulate"	1
"artifacts"	2
"artificial"	6
"artificially"	1
"artillery"	1
"artis"	2
"artisanal"	2
"artisinlife"	2
"artist"	16
"artista"	1
"artistes"	2
"artistic"	1
"artists"	8
"artnudedancer"	1
"artofnbg"	1
"artrocity"	1
"arts"	2
"artsykimtae"	1
"artwork"	1
"artxrshqvm"	1
"arty"	1
"arunjaitley"	1
"arvindkejriwal"	2
"arya"	4
"aryanniyasmin"	1
"arzcheese"	1
"asa"	1
"asaba"	1
"asadhashim"	1
"asado"	2
"asafzilka"	1
"asahi"	1
"asante"	1
"asap"	12
"asavagenation"	1
"asb"	1
"ascharged"	1
"aschleigh"	2
"asdfghjkl"	1
"ase"	1
"aseaofblue"	1
"asf"	9
"asfer"	1
"asfuckkkkkkkkk"	1
"asg"	1
"ash"	1
"ashagony"	2
"ashame"	2
"ashamed"	17
"ashanswers"	1
"ashanti"	2
"ashbrook"	1
"ashchanchlani"	1
"asheville"	1
"ashishchowdhry"	2
"ashley"	1
"ashleybella"	1
"ashleyfeinberg"	1
"ashleyjudd"	1
"ashmanandrew"	4
"ashmore"	3
"ashokparnamibjp"	2
"ashrafgarda"	1
"ashton"	1
"ashtonbirdie"	1
"ashtonxsells"	1
"ashvulcain"	2
"ashwath"	1
"asia"	1
"asiaatitagain"	4
"asian"	5
"asianmen"	2
"asians"	2
"aside"	7
"asimazharr"	2
"asinine"	3
"asirt"	2
"asitofficial"	1
"asjrxrffxt"	1
"ask"	84
"askari"	1
"asked"	42
"askfhskdj"	1
"asking"	40
"askingforafriend"	1
"askquestions"	1
"asks"	17
"asksherryargyle"	3
"askspectrum"	1
"asktsa"	1
"asl"	1
"aslan"	1
"asleep"	6
"aslinncosplay"	1
"aslo"	1
"asmr"	1
"aso"	2
"asos"	1
"asouguezzw"	1
"asovjgtsaw"	1
"aspac"	1
"aspect"	17
"aspects"	4
"aspen"	1
"aspergirl"	1
"aspeznlmnd"	1
"aspgmswpii"	1
"aspiration"	1
"aspire"	1
"aspiring"	1
"aspromised"	1
"ass"	168
"assad"	1
"assailant"	8
"assasination"	2
"assassin"	2
"assassinate"	3
"assassinated"	2
"assassination"	4
"assassinations"	1
"assassins"	3
"assault"	87
"assaulted"	4
"assaulter"	1
"assaulting"	5
"assaultriflechallenge"	1
"assaults"	1
"assembly"	2
"assemblydems"	1
"assert"	2
"assertain"	1
"assertions"	1
"asses"	11
"assess"	5
"assessment"	6
"assessments"	1
"asset"	1
"asshat"	2
"asshole"	16
"assholes"	6
"assholr"	1
"assignment"	3
"assist"	13
"assistance"	6
"assistant"	2
"assistants"	2
"assisting"	3
"assists"	70
"associate"	2
"associated"	18
"association"	12
"assortment"	1
"asss"	1
"asst"	2
"assts"	1
"assuage"	1
"assualt"	1
"assult"	2
"assume"	21
"assumed"	7
"assumes"	2
"assuming"	10
"assumption"	1
"assumptions"	3
"assurance"	1
"assurances"	1
"assure"	1
"assured"	14
"assuredly"	1
"ast"	6
"astartesihir"	2
"asteroid"	1
"asteroids"	2
"astheqturns"	1
"aston"	1
"astonishing"	3
"astonishingly"	1
"astor"	1
"astounding"	2
"astratelates"	1
"astray"	1
"astro"	1
"astroclassicist"	1
"astrology"	1
"astronaut"	1
"astronerd"	1
"astronomical"	1
"astrophotography"	2
"asts"	6
"asu"	1
"asunaabilities"	1
"asuyong"	1
"asvpxnoah"	1
"aswel"	1
"aswell"	1
"aswodipmbd"	1
"asylumspurity"	1
"aszltcpdpk"	1
"atbjchhwqp"	1
"atc"	1
"atchison"	4
"ate"	8
"ater"	1
"atf"	4
"athan"	1
"atheism"	1
"atheismhasnil"	1
"atheist"	3
"atheistprogress"	2
"atheistrepublic"	1
"atheists"	1
"athena"	1
"athens"	2
"athlete"	6
"athletes"	8
"athletic"	11
"athletically"	1
"athleticism"	6
"athletics"	7
"athra"	1
"atiku"	1
"atimes"	1
"atin"	1
"atinaphotography"	1
"atioutdoors"	1
"ativan"	1
"atiyarajbee"	1
"atkins"	1
"atkinson"	1
"atl"	5
"atlanta"	20
"atlantabootcamp"	1
"atlantafx"	1
"atlantatrainer"	1
"atlantic"	1
"atlantisbahamas"	1
"atlas"	1
"atlasplanttrain"	1
"atlblackstar"	5
"atleast"	5
"atlhawks"	1
"atlhawksnation"	1
"atllyrjkrn"	1
"atlus"	1
"atm"	3
"atmosgames"	1
"atmosphere"	8
"atmospheric"	1
"atn"	1
"atnceyjfyk"	1
"atomicpixle"	1
"atomosnews"	1
"atop"	8
"atpetedodd"	1
"atrocious"	8
"atrociously"	1
"atrocities"	7
"atrocity"	4
"atrqkaqivz"	1
"att"	4
"attached"	4
"attachment"	1
"attack"	163
"attacked"	27
"attacker"	16
"attackers"	2
"attacking"	65
"attackman"	2
"attackonpieck"	1
"attacks"	73
"attackthescreen"	1
"attain"	1
"attained"	1
"attaining"	1
"attemployee"	1
"attempt"	28
"attempted"	19
"attempting"	5
"attempts"	28
"attend"	11
"attendance"	1
"attendant"	1
"attended"	7
"attendee"	1
"attending"	18
"attends"	1
"attention"	63
"attheraces"	1
"atticuspaine"	1
"attire"	4
"attitude"	9
"attitudeandeffort"	1
"attn"	1
"attommusic"	1
"attorney"	15
"attorneys"	2
"attract"	3
"attracted"	3
"attraction"	1
"attractions"	1
"attractive"	3
"attribute"	2
"attributes"	1
"attributing"	1
"atttempts"	1
"attucks"	1
"attunechi"	1
"atwhxygggd"	1
"atx"	1
"au"	2
"auba"	2
"aubameyang"	1
"aubrey"	2
"aubreyblackxxx"	1
"auburn"	2
"auction"	1
"audacity"	2
"audience"	10
"audiences"	1
"audio"	6
"audiovisual"	1
"auditioning"	1
"auditors"	1
"audran"	1
"audrey"	1
"audreyannbolin"	1
"auefcsp"	1
"auf"	1
"aug"	1
"auggboe"	1
"augmented"	1
"augmentedcomputing"	1
"augmentedexperience"	1
"augmentedreality"	1
"augmentedrealitycode"	1
"augmentedrealitygamesandroid"	1
"augmentedrealitygamesforwindowsphone"	1
"augmentedrealitygamesiphone"	1
"augmentedrealityinhindi"	1
"augmentedrealitytablet"	1
"august"	1
"augusta"	11
"auhreyxzhe"	1
"aujourd"	1
"aul"	1
"aunaturelle"	1
"aunt"	5
"aunts"	1
"aur"	1
"auramalexander"	1
"auras"	1
"aurepabtik"	1
"aurora"	14
"auroraestella"	1
"aurumgames"	1
"aus"	2
"auschwitz"	2
"ausfam"	1
"auskpfgcmo"	1
"auspol"	3
"aussie"	2
"aussiejbh"	1
"austangoolsbee"	2
"austenblakemore"	1
"austerity"	1
"austin"	11
"austinhoman"	1
"austins"	1
"australia"	32
"australian"	6
"australianarmy"	1
"australias"	1
"austria"	1
"authenticity"	1
"author"	5
"authoridad"	1
"authorised"	1
"authoritarian"	4
"authoritarianism"	2
"authorities"	40
"authority"	15
"authorization"	1
"authormilligib"	1
"authors"	1
"authortyler"	1
"autism"	1
"autismacceptance"	1
"autismawareness"	1
"autistic"	1
"auto"	35
"autocorrect"	1
"autocorrected"	1
"autograph"	1
"automated"	1
"automatic"	33
"automatically"	7
"automatics"	1
"automatictweet"	2
"automation"	3
"automistake"	1
"autonomous"	1
"autopsy"	1
"autos"	1
"autumn"	1
"auudkibqoe"	1
"auzktxefko"	1
"av"	2
"ava"	5
"avacadoes"	1
"avail"	1
"availability"	4
"available"	41
"avalance"	1
"avalanches"	9
"avalon"	1
"avanzado"	1
"avatar"	1
"avatarofmadness"	1
"avbehtdmax"	1
"avdxbvsuta"	1
"ave"	16
"avee"	1
"avengermaxima"	2
"avengers"	3
"aventador"	2
"avenue"	17
"average"	49
"averaged"	16
"averages"	5
"averaging"	22
"averted"	4
"avery"	3
"averyhogarth"	1
"averymark"	1
"aves"	1
"avespyxxaa"	1
"avg"	11
"avgguyusa"	2
"avi"	1
"aviary"	8
"avichayadraee"	1
"avikanjoy"	2
"avilered"	2
"avivaklompas"	1
"avnerarik"	1
"avnodhagor"	1
"avoid"	23
"avoidable"	1
"avoided"	4
"avoiding"	6
"avoids"	1
"avttfpifac"	1
"avxry"	9
"awa"	1
"await"	1
"awaiting"	1
"awake"	5
"awakealert"	1
"awakened"	2
"awakeningman"	1
"awalking"	1
"awan"	1
"award"	31
"awarded"	4
"awards"	6
"aware"	26
"awareness"	10
"awarning"	1
"awash"	1
"away"	239
"awayout"	1
"awb"	2
"awe"	3
"aweeee"	1
"awelcome"	1
"awesome"	58
"awesomeaudiovid"	1
"awesomeeaglettu"	1
"awesomely"	1
"awesomensss"	1
"awfofficial"	2
"awful"	34
"awfully"	2
"awgxqyiwno"	1
"awh"	1
"awhile"	5
"awkward"	4
"awkwardly"	1
"awmklrerhj"	1
"awmqdhsrfq"	1
"awmwahiajo"	1
"awnxmcyowv"	1
"awoke"	1
"awounrouht"	1
"awp"	1
"awpglnxtla"	1
"awrhawkins"	2
"awry"	2
"aww"	4
"awww"	2
"awwww"	1
"awwwwww"	1
"axe"	4
"axgeii"	1
"axing"	1
"axiqletlfv"	1
"axis"	3
"axksmyfgoi"	1
"axlsnakeoil"	1
"axtellgbb"	1
"ay"	1
"ayaisleemen"	1
"ayan"	1
"ayaneru"	1
"aychristene"	1
"aydajebat"	1
"aye"	4
"ayedatsnay"	1
"ayeferret"	1
"ayehappyfeet"	1
"ayltlmsage"	1
"aynlkwifjo"	1
"aynrandpaulryan"	14
"ayou"	1
"ayoze"	1
"ayqpmqtsmr"	1
"ayrshirebog"	3
"ayssrzocen"	1
"ayton"	1
"ayuh"	1
"ayumianime"	1
"ayy"	2
"ayyyyeee"	1
"ayyyyyyy"	1
"az"	5
"azad"	1
"azadessa"	1
"azcentral"	1
"azelle"	2
"azgrogg"	2
"azkrqejmeg"	1
"azores"	1
"azqxtqhqtj"	1
"azqywqlxod"	1
"azroadunner"	1
"aztec"	5
"aztecamg"	1
"aztkdbsteg"	1
"azwfvgrdiv"	1
"azws"	9
"azxksutqrl"	1
"azzamameen"	1
"azzawozza"	1
"azzhole"	1
"azzucuanmu"	1
"b"	9500
"ba"	126
"baaah"	1
"baaghi"	1
"baaleternal"	1
"baap"	1
"baaram"	1
"baaspole"	1
"baaz"	1
"baazi"	1
"baba"	1
"babarts"	1
"babc"	4
"babe"	5
"babes"	2
"babetcohen"	1
"babies"	19
"babisson"	1
"baboa"	1
"babout"	5
"babri"	2
"babsizangerl"	1
"babsolutely"	4
"babstract"	1
"babushkathe"	1
"baby"	64
"babybooey"	1
"babyfiztwt"	1
"babygirl"	1
"babyhhunny"	1
"babymama"	1
"babymaxacademy"	2
"babymurder"	1
"babysgramma"	1
"babyshower"	1
"baccidents"	1
"baccording"	1
"baccountability"	1
"bach"	1
"bachchan"	1
"bachelorette"	1
"back"	596
"backboard"	2
"backcourt"	1
"backcourts"	1
"backdrop"	2
"backed"	5
"backers"	1
"backfiretrump"	4883
"backflipping"	1
"background"	27
"backgrounds"	1
"backing"	4
"backlash"	5
"backpack"	6
"backpacks"	14
"backpage"	4
"backroom"	1
"backs"	9
"backside"	3
"backstabbing"	1
"backstage"	4
"backstops"	1
"backtheblue"	3
"backtothefun"	1
"backward"	2
"backwards"	6
"backwoods"	1
"backyard"	10
"backyards"	1
"bacon"	1
"bact"	1
"bactions"	1
"bactively"	1
"bactivities"	1
"bactual"	6
"bactually"	1
"bad"	281
"bada"	1
"badam"	2
"badass"	3
"badboyabout"	1
"badd"	1
"badded"	1
"baddesttravis"	1
"baddi"	1
"badding"	1
"baddy"	1
"badge"	4
"badges"	2
"badhabitbaddies"	1
"badicionei"	1
"badly"	11
"badminton"	10
"badmintonnews"	1
"badseedtech"	2
"badult"	2
"badults"	1
"badvice"	1
"badwaterbasin"	1
"bae"	5
"baekhyun"	4
"baekzyxing"	1
"baevsghqqr"	1
"baez"	1
"bafc"	1
"baffle"	1
"baffled"	2
"baffles"	1
"bafter"	56
"bag"	24
"bagain"	2
"bagani"	1
"bagel"	2
"baggas"	1
"baggies"	1
"baghawan"	1
"baghdad"	2
"bagley"	3
"bags"	6
"bagus"	1
"bah"	9
"baha"	1
"bahagttgsg"	1
"bahaha"	1
"bahai"	1
"bahead"	1
"bahrain"	1
"bahraingp"	2
"baiden"	1
"baight"	1
"bail"	24
"bailed"	15
"bailey"	2
"bailforsalman"	1
"bailly"	1
"bain"	2
"bairplanes"	1
"bairsoft"	2
"baise"	1
"bait"	3
"baiting"	3
"baitthesquirrel"	1
"bajakeweenaw"	1
"bajc"	2
"bajpayeemanoj"	1
"bak"	2
"baka"	1
"bakarisellers"	1
"bake"	1
"baked"	2
"baker"	4
"bakergeek"	1
"bakerstreet"	1
"bakery"	1
"bakota"	1
"bakshay"	1
"bal"	2
"balabama"	2
"balaji"	1
"balance"	14
"balanced"	4
"balancing"	2
"balcohol"	1
"balcony"	1
"bald"	4
"baldskihd"	1
"baldwin"	2
"baldwins"	1
"bale"	1
"balert"	6
"balik"	3
"baliknakdatingdenganayah"	1
"balk"	1
"balki"	1
"ball"	273
"balladbrewing"	1
"ballah"	1
"ballaratsec"	1
"balldontlie"	2
"balldred"	1
"balled"	1
"ballen"	1
"baller"	1
"ballgag"	1
"ballgame"	1
"balliance"	1
"balling"	4
"ballislife"	1
"ballisroyal"	1
"ballistic"	6
"ballistics"	1
"balllibtards"	1
"balllikeimcasho"	1
"balloons"	2
"ballplayer"	1
"balls"	21
"ballsack"	1
"balltillyhufall"	2
"balmost"	2
"balnisjohn"	1
"baloch"	2
"baloney"	1
"balong"	2
"baloot"	1
"baloucat"	1
"balpha"	3
"balready"	1
"balso"	10
"balthough"	1
"balticsea"	1
"baltimore"	7
"balvin"	1
"balways"	4
"balycia"	3
"balyssa"	1
"bam"	2
"baman"	1
"bamanofmars"	1
"bamazing"	7
"bamazingly"	1
"bamba"	2
"bambaraband"	1
"bambosmp"	1
"bamerica"	3
"bamerican"	2
"bamericans"	1
"bames"	1
"bamia"	1
"bamid"	1
"bamigos"	1
"bamong"	1
"bamxzldcvt"	1
"ban"	136
"bana"	1
"banacvuemg"	1
"banal"	1
"banalyzing"	1
"bananas"	1
"banassaultrifl"	1
"banassaultrifles"	4
"banassaultweaponsnow"	1
"banawichlinda"	1
"band"	70
"bandage"	1
"bandannas"	1
"bandcamp"	1
"bandfamily"	1
"bandher"	1
"bandied"	1
"banditref"	1
"bandits"	2
"bando"	2
"bandrew"	3
"bands"	6
"banduckshooting"	3
"bandwagon"	4
"bandz"	1
"bane"	1
"banff"	1
"bang"	18
"bangalore"	2
"banged"	1
"bangel"	1
"banger"	2
"bangers"	4
"banging"	5
"banginonemm"	1
"bangkit"	1
"bangkok"	3
"bangla"	2
"bangs"	1
"bangtan"	2
"banguns"	2
"bangunsfromfortnite"	1
"bangunsnow"	1
"banhighcap"	1
"banimal"	1
"banime"	1
"banita"	1
"banitasandhu"	3
"banjo"	1
"bank"	10
"bankercpatirado"	1
"banking"	2
"bankrolled"	1
"bankrup"	1
"bankrupt"	2
"bankruptcy"	1
"banks"	3
"bann"	1
"banned"	47
"banner"	1
"bannercarlow"	1
"bannerconstruct"	9
"bannerite"	1
"banning"	28
"banother"	28
"bans"	4
"banter"	2
"banthony"	18
"banti"	1
"bantle"	1
"bantonina"	1
"bantwaan"	1
"banupam"	1
"bany"	6
"banybody"	1
"banyone"	9
"banything"	2
"banyways"	2
"bap"	2
"baphrodite"	1
"bapparently"	4
"bappears"	1
"bappendix"	1
"bapple"	20
"bapplying"	1
"bapril"	5
"baptist"	2
"bar"	24
"barabbasmctaint"	1
"barack"	1
"barackobama"	19
"barajusuperhit"	1
"barang"	1
"barapahoe"	5
"barath"	1
"barathoffl"	1
"barato"	1
"barb"	1
"barbannpa"	2
"barbara"	1
"barbarawms"	1
"barbaric"	3
"barbarity"	1
"barbed"	3
"barber"	1
"barberry"	1
"barbie"	1
"barbieuniverse"	1
"barbour"	1
"barbury"	4
"barca"	1
"barcade"	1
"barcelona"	3
"bard"	1
"bardastar"	1
"bardenedo"	1
"bardolator"	1
"bare"	22
"barea"	1
"bareback"	2
"barely"	14
"barelyevil"	2
"barelyevilmagazine"	2
"baren"	1
"baresarkartist"	1
"barge"	1
"barged"	1
"bargghhh"	1
"bargue"	1
"bari"	1
"barizona"	16
"bark"	1
"barker"	3
"barkley"	1
"barmed"	3
"barms"	1
"barmstrong"	1
"barmy"	2
"barn"	8
"barnburner"	1
"barnes"	1
"barneslaw"	2
"barnet"	2
"barney"	1
"barneycannon"	1
"barnsley"	1
"barnvenue"	1
"barnwedding"	1
"baround"	1
"barr"	1
"barrage"	2
"barreaza"	1
"barred"	3
"barrel"	51
"barrels"	3
"barrest"	4
"barrests"	1
"barret"	1
"barrettbrown"	2
"barricaded"	1
"barricades"	1
"barricading"	1
"barrickobama"	1
"barrier"	3
"barristersecret"	2
"barron"	2
"barrow"	6
"barry"	5
"barrywirth"	1
"bars"	4
"barstoolbigcat"	2
"barstoolpu"	1
"barstools"	7
"barstoolsports"	5
"bart"	7
"barthubbuch"	25
"bartmanmarine"	1
"bartmckinley"	1
"baruji"	1
"barunsobtipage"	1
"barunsobtisays"	1
"bas"	18
"basbmb"	1
"basc"	2
"bascladies"	1
"base"	24
"baseball"	17
"baseballcrank"	1
"based"	40
"basedbrooklynny"	1
"basedgodkat"	1
"basedmonitored"	6
"basegodping"	1
"baseless"	1
"baseman"	1
"basement"	6
"basepads"	1
"bases"	3
"bash"	7
"bashed"	1
"bashing"	6
"basian"	1
"basiaticas"	1
"basic"	16
"basically"	40
"basics"	3
"baside"	1
"basileauditore"	1
"basing"	2
"basirt"	1
"basis"	11
"bask"	2
"baskbay"	2
"basket"	19
"basketball"	69
"basketballcoach"	1
"basketballdrills"	1
"basketballs"	2
"basketballscot"	1
"baskets"	6
"baskingsnark"	1
"bass"	3
"bassey"	1
"bassist"	2
"bassociated"	3
"bassuming"	1
"basta"	1
"bastard"	5
"bastardbead"	2
"bastards"	6
"bastion"	1
"bastola"	1
"bastonean"	1
"bastonishing"	2
"bastro"	1
"bat"	25
"bataan"	5
"bataclan"	2
"batang"	1
"batanggilas"	1
"batavian"	1
"bate"	1
"bateauxmouches"	1
"bated"	1
"bateman"	1
"batgirl"	2
"bath"	2
"bathletics"	1
"batho"	1
"bathroom"	2
"bathrugby"	1
"bathuni"	1
"bathurst"	1
"batkinson"	1
"batlanta"	1
"batleast"	1
"batman"	2
"batmanprologue"	1
"batmosphere"	1
"baton"	12
"batons"	1
"batroun"	1
"bats"	2
"batsheesh"	1
"batshit"	1
"batta"	1
"battack"	1
"battalion"	2
"battempting"	1
"battention"	2
"batter"	1
"battersea"	1
"battery"	2
"battle"	35
"battled"	1
"battleground"	1
"battlemage"	1
"battles"	2
"battleshooting"	1
"battling"	1
"batum"	1
"baug"	1
"baumanelise"	1
"baunjohltz"	1
"baustin"	1
"baustralia"	1
"bauthorities"	3
"bavarball"	1
"bavariafiction"	1
"bavarian"	1
"baverage"	2
"bavery"	1
"bavk"	1
"baw"	4
"bawa"	1
"bawkward"	1
"bawlsports"	1
"baww"	1
"bay"	94
"baybeeee"	1
"baye"	1
"bayer"	3
"bayless"	2
"baylor"	4
"baylorthegreat"	1
"bayo"	1
"bayou"	3
"baypdvdmjt"	1
"bayr"	1
"bayrmropmj"	1
"bayupras"	1
"bazaar"	1
"bazemore"	1
"bazley"	3
"bazo"	1
"bazooka"	2
"bazookas"	1
"baztec"	2
"bazzar"	1
"bb"	18
"bbaantswkl"	1
"bbaba"	1
"bbaby"	2
"bback"	17
"bbad"	2
"bbae"	1
"bbag"	1
"bbahahahahaha"	1
"bbail"	1
"bball"	4
"bballbreakdown"	13
"bballengland"	1
"bballin"	1
"bballpotshots"	1
"bbaltimore"	1
"bban"	2
"bbarend"	1
"bbarry"	1
"bbarstow"	1
"bbased"	1
"bbasic"	1
"bbasketball"	2
"bbaton"	3
"bbattle"	1
"bbay"	1
"bbb"	1
"bbbgrmn"	1
"bbc"	26
"bbcandice"	1
"bbcaq"	1
"bbcbreaking"	5
"bbcfuture"	1
"bbchooker"	1
"bbcmotd"	1
"bbcnews"	10
"bbcrns"	1
"bbcscotlandnews"	1
"bbcsport"	3
"bbctech"	1
"bbcworld"	9
"bbe"	2
"bbeal"	1
"bbeat"	1
"bbeau"	1
"bbeaut"	2
"bbeautiful"	1
"bbebe"	1
"bbecause"	3
"bbed"	1
"bbeen"	9
"bbefore"	4
"bbegan"	1
"bbeginning"	1
"bbehind"	6
"bbeing"	1
"bbelieve"	2
"bbelineli"	1
"bbelinelli"	2
"bbellinelli"	2
"bben"	12
"bbenchmade"	1
"bberardi"	1
"bberry"	1
"bbest"	14
"bbetter"	1
"bbeyond"	1
"bbhai"	1
"bbham"	1
"bbhuttozardari"	1
"bbies"	1
"bbig"	9
"bbiggie"	1
"bbihhh"	1
"bbill"	7
"bbilly"	1
"bbirchwood"	2
"bbird"	1
"bbirmingham"	1
"bbison"	1
"bbitch"	3
"bbitches"	1
"bbjelly"	1
"bblace"	2
"bblack"	20
"bblackbuck"	3
"bblackpink"	1
"bblackrock"	1
"bblame"	3
"bblames"	2
"bbless"	1
"bblm"	2
"bbloody"	1
"bblowing"	2
"bbmm"	1
"bbnaija"	2
"bbnaijaupdates"	1
"bbob"	1
"bbody"	3
"bbollywood"	4
"bbond"	1
"bbordeaux"	1
"bbored"	1
"bborges"	2
"bboruto"	1
"bboss"	1
"bboston"	2
"bboth"	2
"bbottle"	1
"bbout"	6
"bbox"	1
"bboy"	7
"bboycott"	1
"bboyfriend"	1
"bboys"	1
"bbq"	4
"bbqtwitter"	1
"bbrad"	2
"bbradley"	3
"bbrakpan"	1
"bbrand"	2
"bbrandongowton"	1
"bbrave"	1
"bbravo"	2
"bbrazos"	1
"bbrb"	1
"bbreaking"	29
"bbreakthrough"	1
"bbridal"	1
"bbrilliant"	1
"bbring"	1
"bbritish"	1
"bbro"	3
"bbron"	15
"bbrons"	2
"bbronx"	1
"bbrook"	2
"bbrookhaven"	1
"bbrooklyn"	2
"bbrooooo"	1
"bbros"	1
"bbrought"	1
"bbroward"	1
"bbrowning"	1
"bbruh"	2
"bbts"	4
"bbtselem"	1
"bbu"	1
"bbuddy"	2
"bbuenos"	1
"bbuffalo"	1
"bbuild"	2
"bbuilding"	1
"bbullet"	2
"bbullets"	1
"bbulls"	1
"bbullseye"	1
"bbullshit"	2
"bburro"	1
"bbus"	1
"bbusting"	1
"bbut"	15
"bbuy"	1
"bbuzz"	1
"bby"	8
"bbygaltwan"	1
"bc"	75
"bca"	1
"bcafc"	2
"bcalifornia"	9
"bcall"	1
"bcalling"	2
"bcalzone"	1
"bcambria"	1
"bcamouflage"	1
"bcan"	33
"bcannot"	1
"bcant"	1
"bcar"	2
"bcarb"	1
"bcardi"	2
"bcardin"	1
"bcare"	1
"bcareer"	1
"bcareful"	2
"bcarmen"	1
"bcarrying"	1
"bcarsen"	3
"bcarsten"	1
"bcartel"	1
"bcash"	1
"bcatch"	3
"bcatching"	2
"bcathedral"	2
"bcavs"	6
"bcb"	1
"bcbs"	4
"bcedar"	1
"bcedi"	9
"bcedric"	3
"bcelebrating"	1
"bcensorship"	1
"bcentered"	1
"bcenterfire"	1
"bcertain"	1
"bcertified"	1
"bcfc"	1
"bcfilm"	1
"bchad"	1
"bchallenge"	1
"bchances"	1
"bchanning"	1
"bcharleston"	7
"bcharlotte"	3
"bcharter"	16
"bchase"	1
"bchasing"	2
"bcheap"	1
"bcheating"	1
"bcheck"	11
"bcheers"	1
"bcheryl"	1
"bchesa"	1
"bchicago"	7
"bchief"	3
"bchikara"	1
"bchildren"	1
"bchina"	2
"bchoice"	2
"bchoose"	1
"bchopping"	1
"bchris"	1
"bchriss"	2
"bchristopher"	1
"bchucks"	1
"bchurch"	3
"bcia"	1
"bcinnamon"	1
"bcitizenaid"	1
"bcity"	12
"bcj"	2
"bcklumluea"	1
"bclaire"	1
"bclarke"	1
"bclassic"	3
"bclay"	1
"bclear"	1
"bclearly"	1
"bclemson"	1
"bclick"	1
"bclimate"	1
